,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
24737,FORD,RANGER,1202000000,BÀ RỊA VŨNG TÀU,MỚI,2020,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2020-2040206,price!!!
24743,MITSUBISHI,ATTRAGE,400000000,,CŨ,2016,,,TỰ ĐỘNG,70000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90268312.htm,price!!!
24748,HYUNDAI,ELANTRA,12345678,,CŨ,2019,,,SỐ SÀN,17000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/89685826.htm,price!!!
24751,HYUNDAI,GRAND I10,235000000,,CŨ,2017,,,SỐ SÀN,111000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90169672.htm,price!!!
24760,FORD,RANGER,539000000,HỒ CHÍ MINH,CŨ,2018,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4113205,price!!!
24769,INFINITI,QX,3600000000,HÀ NỘI,CŨ,2016,ĐEN,NÂU,TỰ ĐỘNG,38000,https://bonbanh.com/xe-infiniti-qx-80-5.6-awd-2016-4007218,price!!!
24781,TOYOTA,YARIS,192000000,,CŨ,2007,,,SỐ SÀN,160000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/90268966.htm,price!!!
24792,TOYOTA,INNOVA,215000000,HỒ CHÍ MINH,CŨ,2007,NÂU,GHI,SỐ TAY,120000,https://bonbanh.com/xe-toyota-innova-g-2007-4124059,price!!!
24797,FORD,RANGER,650000000,NINH THUẬN,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3695414,price!!!
24799,FORD,TRANSIT,999000000,HỒ CHÍ MINH,MỚI,2019,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-ford-transit-limousine-2019-4032406,price!!!
24800,FORD,RANGER,609000000,BÌNH ĐỊNH,MỚI,2021,MÀU KHÁC,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-3565651,price!!!
24808,LEXUS,RX,3190000000,HÀ NỘI,MỚI,2021,NÂU,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-lexus-rx-300-2021-4003319,price!!!
24814,FORD,RANGER,1209000000,QUẢNG NINH,MỚI,2021,MÀU KHÁC,GHI,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-3955498,price!!!
24817,LIFAN,520,57000000,,CŨ,2007,,,SỐ SÀN,10000,https://xe.chotot.com/mua-ban-oto-thanh-pho-tam-ky-quang-nam/90270426.htm,price!!!
24818,TOYOTA,DÒNG KHÁC,609000000,,CŨ,2018,,,TỰ ĐỘNG,63000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90225457.htm,price!!!
24819,DAEWOO,NUBIRA,85000000,,CŨ,2001,,,SỐ SÀN,270000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/90270567.htm,price!!!
24822,KIA,CERATO,450000000,,CŨ,2019,,,TỰ ĐỘNG,70000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90270609.htm,price!!!
24823,BMW,3 SERIES,489000000,,CŨ,2004,,,TỰ ĐỘNG,80000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90121975.htm,price!!!
24824,BMW,X6,629000000,,CŨ,2009,,,TỰ ĐỘNG,123456,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89939895.htm,price!!!
24832,MERCEDES BENZ,E CLASS,2950000000,BÌNH DƯƠNG,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2021-3729345,price!!!
24835,MERCEDES BENZ,C CLASS,3888000000,HÀ NỘI,CŨ,2018,ĐỎ,TRẮNG,TỰ ĐỘNG,8000,https://bonbanh.com/xe-mercedes_benz-c_class-c43-amg-4matic-coupe-2018-4124453,price!!!
24855,TOYOTA,VIOS,369000000,HỒ CHÍ MINH,CŨ,2019,NÂU,BẠC,SỐ TAY,45000,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4123104,price!!!
24856,MERCEDES BENZ,E CLASS,2589000000,HÀ NỘI,CŨ,2020,ĐEN,TRẮNG,TỰ ĐỘNG,9000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-4096399,price!!!
24860,KIA,SELTOS,629000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,CAM,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-seltos-deluxe-1.4-at-2021-3822744,price!!!
24867,HYUNDAI,XG,269000000,,CŨ,2005,,,TỰ ĐỘNG,116000,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90071300.htm,price!!!
24869,TOYOTA,FORTUNER,800000000,,CŨ,2019,,,TỰ ĐỘNG,48000,https://xe.chotot.com/mua-ban-oto-huyen-chau-thanh-tay-ninh/90270625.htm,price!!!
24875,TOYOTA,COROLLA ALTIS,218000000,,CŨ,2002,,,SỐ SÀN,118000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/88348495.htm,price!!!
24876,FORD,ECOSPORT,420,,CŨ,2015,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90271156.htm,price!!!
24881,MERCEDES BENZ,C CLASS,1020000000,HÀ NỘI,CŨ,2014,ĐEN,TRẮNG,TỰ ĐỘNG,60000,https://bonbanh.com/xe-mercedes_benz-c_class-c250-amg-2014-3904527,price!!!
24884,KIA,MORNING,130000000,HÀ NỘI,CŨ,2012,-,KEM,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-mt-2012-4124451,price!!!
24890,NISSAN,SUNNY,298000000,,CŨ,2014,,,TỰ ĐỘNG,72000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90271281.htm,price!!!
24897,FORD,ESCAPE,250000000,,CŨ,2003,,,SỐ SÀN,174000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/90271544.htm,price!!!
24901,TOYOTA,VIOS,285000000,,CŨ,2016,,,SỐ SÀN,73000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/90243348.htm,price!!!
24904,FORD,RANGER,600000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-3713943,price!!!
24909,KIA,SORENTO,480000000,VĨNH PHÚC,CŨ,2014,ĐEN,XÁM,TỰ ĐỘNG,60000,https://bonbanh.com/xe-kia-sorento-gat-2.4l-4wd-2014-4124452,price!!!
24918,TOYOTA,LAND CRUISER,850000000,,CŨ,1991,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/89272101.htm,price!!!
24929,MAZDA,CX3,620000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mazda-cx3-luxury-1.5-at-2021-4079438,model not in brand
24931,KIA,FORTE,258000000,HÀ NỘI,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-forte-sx-1.6-mt-2011-4124484,price!!!
24934,MAZDA,CX3,584000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mazda-cx3-1.5l-deluxe-2021-3789635,model not in brand
24938,HINO,300 SERIES,920000000,HÀ NỘI,MỚI,2020,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hino-300_series-xe-ep-rac-6-khoi-2020-3055680,model not in brand
24945,HYUNDAI,I10,243000000,HÀ NỘI,CŨ,2017,NHIỀU MÀU,BẠC,SỐ TAY,45000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2017-4117007,price!!!
24953,VINFAST,LUX SA 2.0,918000000,HỒ CHÍ MINH,MỚI,2021,KEM,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-plus-2.0-at-2021-3691689,price!!!
24968,FORD,TRANSIT,140000000,,CŨ,2006,,,SỐ SÀN,123,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/89984891.htm,price!!!
24971,MITSUBISHI,XPANDER,415000000,,CŨ,2020,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/90272477.htm,price!!!
24972,TOYOTA,LAND CRUISER,500000000,,CŨ,1992,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/89268261.htm,price!!!
24973,FORD,EVEREST,165000000,,CŨ,2005,,,SỐ SÀN,131000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/90272611.htm,price!!!
24983,KIA,MORNING,197000000,,CŨ,2016,,,SỐ SÀN,51000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90273055.htm,price!!!
24995,MAZDA,323,52000000,,CŨ,1997,,,SỐ SÀN,180000,https://xe.chotot.com/mua-ban-oto-huyen-chuong-my-ha-noi/90124319.htm,price!!!
25000,PORSCHE,CAYENNE,1150000000,,CŨ,2007,,,TỰ ĐỘNG,123,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89550795.htm,price!!!
25003,MERCEDES BENZ,CLA CLASS,775000000,,CŨ,2014,,,TỰ ĐỘNG,78000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90201947.htm,price!!!
25012,TOYOTA,INNOVA,185000000,,CŨ,2008,,,SỐ SÀN,123000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90273502.htm,price!!!
25015,HONDA,CIVIC,210000000,,CŨ,2008,,,SỐ SÀN,175000,https://xe.chotot.com/mua-ban-oto-huyen-tieu-can-tra-vinh/90272619.htm,price!!!
25020,NISSAN,ALMERA,525000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/88197575.htm,price!!!
25024,HONDA,ACCORD,70000000,,CŨ,1992,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90166862.htm,price!!!
25029,BMW,3 SERIES,888000000,,CŨ,2012,,,TỰ ĐỘNG,80,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/90031731.htm,price!!!
25032,TOYOTA,RAIZE,527000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90272993.htm,model not in brand
25033,NISSAN,ALMERA,429000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/88997169.htm,price!!!
25040,KIA,MORNING,290000000,,CŨ,2012,,,TỰ ĐỘNG,85000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89319295.htm,price!!!
25050,VINFAST,LUX SA 2.0,826000000,HÀ NỘI,MỚI,2021,NÂU,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-2.0-at-2021-3742334,price!!!
25054,KIA,MORNING,8500000,,CŨ,2019,,,TỰ ĐỘNG,27000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90258025.htm,price!!!
25065,TOYOTA,INNOVA,376000000,,CŨ,2016,,,SỐ SÀN,62000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/89839412.htm,price!!!
25069,HYUNDAI,SANTA FE,175000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90161830.htm,price!!!
25076,HÃNG KHÁC,DÒNG KHÁC,68000000,,MỚI,2010,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-huyen-thanh-ba-phu-tho/89832418.htm,price!!!
25083,SUBARU,FORESTER,899000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-subaru-forester-2.0i-l-2021-3518599,price!!!
25084,TOYOTA,HILUX,674000000,NGHỆ AN,MỚI,2021,ĐEN,CAM,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-hilux-2.4l-4x2-at-2021-3678207,price!!!
25087,KIA,SONET,539000000,ĐỒNG NAI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sonet-deluxe-1.5-at-2021-4068909,model not in brand
25093,MITSUBISHI,TRITON,885000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89855485.htm,price!!!
25099,BMW,3 SERIES,389000000,,CŨ,2011,,,TỰ ĐỘNG,80000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89396054.htm,price!!!
25103,HYUNDAI,GRAND I10,63000000,,CŨ,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89395679.htm,price!!!
25109,MERCEDES BENZ,GLS,4999000000,HÀ NỘI,MỚI,2021,KEM,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2021-3855700,price!!!
25121,MAZDA,BT 50,400000000,,CŨ,2013,,,TỰ ĐỘNG,93000,https://xe.chotot.com/mua-ban-oto-quan-hong-bang-hai-phong/90254281.htm,price!!!
25142,DAEWOO,LACETTI,240000000,GIA LAI,CŨ,2009,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-daewoo-lacetti-cdx-1.8-at-2009-4038398,price!!!
25154,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/89294096.htm,price!!!
25155,TOYOTA,VIOS,260000000,,CŨ,2014,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89064466.htm,price!!!
25164,SUZUKI,DÒNG KHÁC,168000000,,CŨ,2015,,,SỐ SÀN,130000,https://xe.chotot.com/mua-ban-oto-huyen-chuong-my-ha-noi/90042041.htm,price!!!
25181,MERCEDES BENZ,C CLASS,918000000,HÀ NỘI,CŨ,2016,KEM,TRẮNG,TỰ ĐỘNG,32000,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2016-3915971,price!!!
25185,MG,ZS,499000000,HỒ CHÍ MINH,MỚI,2020,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mg-zs-standard-1.5-at-2wd-2020-4123664,price!!!
25191,KIA,SELTOS,629000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-seltos-deluxe-1.4-at-2021-4032896,price!!!
25198,TOYOTA,CAMRY,275000000,HÀ NỘI,CŨ,2006,KEM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-camry-2.4g-2006-4096041,price!!!
25205,FORD,TRANSIT,250000000,,CŨ,2009,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/90254892.htm,price!!!
25209,TOYOTA,COROLLA,265000000,,CŨ,1998,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-quan-thot-not-can-tho/88338002.htm,price!!!
25218,TOYOTA,VIOS,390000000,BÌNH DƯƠNG,CŨ,2015,ĐEN,CÁT,TỰ ĐỘNG,64000,https://bonbanh.com/xe-toyota-vios-1.5g-2015-4056575,price!!!
25221,VINFAST,LUX SA 2.0,918000000,HÀ NAM,MỚI,2021,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-plus-2.0-at-2021-3309046,price!!!
25230,TOYOTA,COROLLA CROSS,720000000,HỒ CHÍ MINH,MỚI,2021,NÂU,NÂU,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2021-4093314,price!!!
25233,BAIC,BJ40,745000000,THÁI NGUYÊN,CŨ,2019,ĐEN,ĐEN,TỰ ĐỘNG,37000,https://bonbanh.com/xe-baic-bj40-l-2.3-at-2019-4124308,model not in brand
25235,KIA,MORNING,135000000,HẢI DƯƠNG,CŨ,2011,MÀU KHÁC,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2011-4119005,price!!!
25237,VINFAST,VF E34,590000000,LONG AN,MỚI,2021,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-vf-e34--2021-3729566,model not in brand
25240,KIA,RONDO,428000000,,CŨ,2018,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/90135827.htm,price!!!
25242,TOYOTA,VIOS,295000000,,CŨ,2016,,,SỐ SÀN,70000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90080762.htm,price!!!
25246,LANDROVER,RANGE ROVER EVOQUE,1999999000,,CŨ,2019,,,TỰ ĐỘNG,13900,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/81050872.htm,price!!!
25250,BMW,3 SERIES,735000000,,CŨ,2013,,,TỰ ĐỘNG,70000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89222509.htm,price!!!
25256,MITSUBISHI,PAJERO SPORT,485000000,HÀ NỘI,CŨ,2017,MÀU KHÁC,TRẮNG,SỐ TAY,90000,https://bonbanh.com/xe-mitsubishi-pajero-sport-d-4x2-mt-2017-4124356,price!!!
25258,MERCEDES BENZ,GLS,4999000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2021-3988373,price!!!
25261,LANDROVER,RANGE ROVER,12450000000,HÀ NỘI,MỚI,2021,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2021-4107808,price!!!
25270,FORD,EVEREST,1379000000,LÂM ĐỒNG,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2021-3563320,price!!!
25282,TOYOTA,INNOVA,485000000,,CŨ,2018,,,SỐ SÀN,85,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/89659179.htm,price!!!
25286,HÃNG KHÁC,DÒNG KHÁC,83000000,,CŨ,2006,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-huyen-thanh-ba-phu-tho/90081329.htm,price!!!
25290,KIA,MORNING,135000000,HÒA BÌNH,CŨ,2012,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-mt-2012-4124336,price!!!
25304,KIA,MORNING,335000000,HÀ NỘI,CŨ,2017,KEM,ĐỎ,TỰ ĐỘNG,35000,https://bonbanh.com/xe-kia-morning-si-at-2017-4119865,price!!!
25306,TOYOTA,COROLLA CROSS,720000000,VĨNH PHÚC,MỚI,2021,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2021-3754344,price!!!
25309,TOYOTA,HIGHLANDER,1980000000,CẦN THƠ,CŨ,2014,KEM,CÁT,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-highlander-limited-3.5-awd-2014-4053538,price!!!
25325,JAGUAR,XJ SERIES,2450000000,HỒ CHÍ MINH,CŨ,2014,NÂU,ĐEN,TỰ ĐỘNG,90000,https://bonbanh.com/xe-jaguar-xj_series-xjl-3.0-supercharged-2014-4079533,price!!!
25331,KIA,MORNING,305000000,HÀ NỘI,CŨ,2016,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-si-at-2016-4097930,price!!!
25332,MERCEDES BENZ,E CLASS,2950000000,HỒ CHÍ MINH,MỚI,2021,NÂU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2021-3691635,price!!!
25338,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-4013139,price!!!
25341,FORD,RANGER,545000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XANH,SỐ TAY,76000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4116454,price!!!
25359,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88822849.htm,price!!!
25362,HYUNDAI,ELANTRA,170000000,PHÚ THỌ,CŨ,2008,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2008-4124349,price!!!
25367,TOYOTA,COROLLA CROSS,720000000,HÀ NỘI,MỚI,2021,NÂU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2021-3990530,price!!!
25372,MAZDA,323,85000000,HẢI PHÒNG,CŨ,1998,MÀU KHÁC,XANH,SỐ TAY,0,https://bonbanh.com/xe-mazda-323-1.6-mt-1998-4082596,price!!!
25376,MITSUBISHI,PAJERO SPORT,1345000000,ĐÀ NẴNG,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mitsubishi-pajero-sport-2.4d-4x4-at-2021-3458065,price!!!
25377,HYUNDAI,SANTAFE,995000000,HÀ NỘI,MỚI,2021,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-santafe-tieu-chuan-2.2l-2021-4010790,price!!!
25386,KIA,MORNING,215000000,,CŨ,2009,,,TỰ ĐỘNG,89000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90255292.htm,price!!!
25413,TOYOTA,INNOVA,270000000,,CŨ,2016,,,SỐ SÀN,250000,https://xe.chotot.com/mua-ban-oto-thanh-pho-hue-thua-thien-hue/90257350.htm,price!!!
25414,JEEP,A2,685000000,,CŨ,TRƯỚC NĂM 1980,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88799811.htm,price!!!
25417,HONDA,CIVIC,375000000,,CŨ,2013,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/90257393.htm,price!!!
25437,MERCEDES BENZ,GLC,1799000000,HÀ NỘI,MỚI,2021,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-2515298,price!!!
25457,LANDROVER,RANGE ROVER,12450000000,HÀ NỘI,MỚI,2021,NÂU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2021-4107784,price!!!
25459,FORD,LASER,152000000,ĐỒNG NAI,CŨ,2003,ĐEN,VÀNG,SỐ TAY,190000,https://bonbanh.com/xe-ford-laser-ghia-1.8-mt-2003-4098232,price!!!
25462,TOYOTA,VIOS,140000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/81121551.htm,price!!!
25468,MERCEDES BENZ,SPRINTER,132000000,,CŨ,2009,,,SỐ SÀN,888,https://xe.chotot.com/mua-ban-oto-huyen-trieu-son-thanh-hoa/89679804.htm,price!!!
25503,FORD,EVEREST,165000000,,CŨ,2015,,,SỐ SÀN,131000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/90243394.htm,price!!!
25520,FORD,LASER,145000000,LÂM ĐỒNG,CŨ,2003,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-laser-ghia-1.8-mt-2003-4068371,price!!!
25523,MERCEDES BENZ,C CLASS,1269000000,HÀ NỘI,CŨ,2019,ĐEN,ĐỎ,TỰ ĐỘNG,19000,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2019-4111173,price!!!
25524,NISSAN,SUNNY,238000000,HẢI PHÒNG,CŨ,2015,NHIỀU MÀU,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-nissan-sunny-xl-2015-4054776,price!!!
25528,KIA,MORNING,170000000,NINH BÌNH,CŨ,2015,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4124379,price!!!
25536,TOYOTA,CORONA,135000000,,CŨ,1993,,,SỐ SÀN,236117,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90256911.htm,price!!!
25539,FORD,ESCAPE,98000000,,CŨ,2002,,,TỰ ĐỘNG,12345,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90257006.htm,price!!!
25550,FORD,TRANSIT,250000000,VĨNH PHÚC,CŨ,2014,KEM,CÁT,SỐ TAY,130000,https://bonbanh.com/xe-ford-transit-standard-mid-2014-4116749,price!!!
25561,BMW,5 SERIES,840000000,,CŨ,2011,,,TỰ ĐỘNG,83000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/87767751.htm,price!!!
25566,MERCEDES BENZ,GLC,1799000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/74708377.htm,price!!!
25570,FORD,RANGER,590000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/68103975.htm,price!!!
25588,LANDROVER,RANGE ROVER EVOQUE,5300000000,,CŨ,2015,,,TỰ ĐỘNG,34000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/89782589.htm,price!!!
25589,KIA,SELTOS,499000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89545074.htm,price!!!
25601,FORD,RANGER,500000000,,CŨ,2017,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-huyen-cai-lay-tien-giang/90257798.htm,price!!!
25602,TOYOTA,VIOS,352000000,,CŨ,2018,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-an-lao-hai-phong/90146753.htm,price!!!
25608,KIA,MORNING,168000000,,CŨ,2014,,,SỐ SÀN,114370,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90257911.htm,price!!!
25624,TOYOTA,INNOVA,248000000,,CŨ,2007,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-thanh-pho-my-tho-tien-giang/90258574.htm,price!!!
25635,BMW,X6,715000000,,CŨ,2009,,,TỰ ĐỘNG,115000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88798465.htm,price!!!
25636,FORD,EVEREST,165000000,,CŨ,2005,,,SỐ SÀN,131000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/90258861.htm,price!!!
