,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
21350,FORD,LASER,135000000,,CŨ,2001,,,SỐ SÀN,300000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/88445783.htm,price!!!
21352,KIA,CERATO,230000000,,MỚI,2020,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/59080185.htm,price!!!
21355,HYUNDAI,VERACRUZ,355000000,HỒ CHÍ MINH,CŨ,2007,KEM,TRẮNG,TỰ ĐỘNG,12000,https://bonbanh.com/xe-hyundai-veracruz-3.8-v6-2007-4124239,price!!!
21368,TOYOTA,INNOVA,188000000,ĐỒNG THÁP,CŨ,2008,KEM,BẠC,SỐ TAY,128000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2008-4129033,price!!!
21383,DAEWOO,LACETTI,145000000,,CŨ,2010,,,SỐ SÀN,126800,https://xe.chotot.com/mua-ban-oto-thanh-pho-hoa-binh-hoa-binh/90371261.htm,price!!!
21387,DAEWOO,MATIZ,129000000,,CŨ,2006,,,TỰ ĐỘNG,151000,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/89954073.htm,price!!!
21389,BMW,3 SERIES,780000000,,CŨ,2007,,,TỰ ĐỘNG,90000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90182462.htm,price!!!
21391,KIA,RIO,295000000,,CŨ,2016,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/84581389.htm,price!!!
21393,VINFAST,LUX SA 2.0,918000000,HÀ NỘI,MỚI,2021,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-plus-2.0-at-2021-4081262,price!!!
21419,LEXUS,RX,3100000000,,CŨ,2019,,,TỰ ĐỘNG,17000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/90177208.htm,price!!!
21426,TOYOTA,CAMRY,320000000,,CŨ,2001,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/89521629.htm,price!!!
21427,HYUNDAI,SANTA FE,470000000,,CŨ,2007,,,TỰ ĐỘNG,999,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/90347565.htm,price!!!
21429,KIA,SORENTO,1219000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-premium-2.2-at-awd-2021-3492401,price!!!
21437,KIA,MORNING,245000000,ĐỒNG NAI,CŨ,2019,NHIỀU MÀU,TRẮNG,SỐ TAY,25000,https://bonbanh.com/xe-kia-morning-mt-2019-4035266,price!!!
21448,HYUNDAI,PORTER,145000000,ĐỒNG NAI,CŨ,2006,XÁM,XANH,SỐ TAY,150000,https://bonbanh.com/xe-hyundai-porter--2006-4072268,price!!!
21459,TOYOTA,LAND CRUISER,199000000,,CŨ,2000,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88266602.htm,price!!!
21477,TOYOTA,HILUX,620000000,PHÚ THỌ,CŨ,2019,ĐEN,ĐEN,TỰ ĐỘNG,60000,https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-at-2019-4117964,price!!!
21478,HYUNDAI,GRAND I10,360000000,,CŨ,2015,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/88269313.htm,price!!!
21488,SUZUKI,CELERIO,500000000,,CŨ,2019,,,TỰ ĐỘNG,23000,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/90371983.htm,price!!!
21489,HYUNDAI,GRAND I10,308000000,,CŨ,2016,,,TỰ ĐỘNG,67000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90088670.htm,price!!!
21496,LANDROVER,RANGE ROVER,980000000,,CŨ,2010,,,TỰ ĐỘNG,90000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/87974105.htm,price!!!
21502,LANDROVER,RANGE ROVER,898000000,,CŨ,2011,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89821770.htm,price!!!
21508,FORD,TRANSIT,475000000,,CŨ,2019,,,SỐ SÀN,40000,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/90372687.htm,price!!!
21510,FORD,RANGER,485000000,,CŨ,2017,,,SỐ SÀN,56000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90372820.htm,price!!!
21515,MERCEDES BENZ,C CLASS,1299000000,,CŨ,2017,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/89910441.htm,price!!!
21522,MERCEDES BENZ,C CLASS,1198000000,,CŨ,2020,,,TỰ ĐỘNG,18000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/89366365.htm,price!!!
21528,FORD,RANGER,15000000,,CŨ,2020,,,SỐ SÀN,32000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/90373356.htm,price!!!
21548,HYUNDAI,ACCENT,389000000,,CŨ,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/88849089.htm,price!!!
21552,HYUNDAI,ACCENT,360000000,,CŨ,2018,,,SỐ SÀN,55000,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90280159.htm,price!!!
21563,KIA,MORNING,288000000,HỒ CHÍ MINH,CŨ,2015,ĐỎ,CÁT,TỰ ĐỘNG,45000,https://bonbanh.com/xe-kia-morning-si-at-2015-4057328,price!!!
21589,HYUNDAI,HD,500000000,HỒ CHÍ MINH,CŨ,2014,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-hd-72-2014-4054957,price!!!
21596,MAZDA,BT 50,330000000,,CŨ,2014,,,SỐ SÀN,120000,https://xe.chotot.com/mua-ban-oto-thi-xa-hoang-mai-nghe-an/90373928.htm,price!!!
21598,FORD,RANGER,606000000,,CŨ,2018,,,TỰ ĐỘNG,10000,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90306319.htm,price!!!
21600,MITSUBISHI,PAJERO,85000000,,CŨ,1997,,,SỐ SÀN,78999,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90374164.htm,price!!!
21601,KIA,MORNING,125000000,,CŨ,2011,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/90374145.htm,price!!!
21606,LEXUS,LS,755000000,,CŨ,2007,,,TỰ ĐỘNG,22222,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88265066.htm,price!!!
21622,DAEWOO,KHÁC,900000000,HỒ CHÍ MINH,MỚI,2020,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-khac-prima-10-tan-2020-1280936,price!!!
21656,KIA,MORNING,168000000,,CŨ,2013,,,SỐ SÀN,120000,https://xe.chotot.com/mua-ban-oto-huyen-ung-hoa-ha-noi/90374571.htm,price!!!
21680,FORD,RANGER,569000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XÁM,SỐ TAY,51000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4128330,price!!!
21693,MERCEDES BENZ,GLC,1799000000,HỒ CHÍ MINH,CŨ,2021,ĐEN,TRẮNG,TỰ ĐỘNG,2000,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-4053735,price!!!
21697,MITSUBISHI,PAJERO SPORT,485000000,HÀ NỘI,CŨ,2017,MÀU KHÁC,TRẮNG,SỐ TAY,90000,https://bonbanh.com/xe-mitsubishi-pajero-sport-d-4x2-mt-2017-4124356,price!!!
21698,ISUZU,HI LANDER,248000000,HẢI PHÒNG,CŨ,2006,MÀU KHÁC,BẠC,SỐ TAY,0,https://bonbanh.com/xe-isuzu-hi_lander-x-treme-2.5-mt-2006-4119195,price!!!
21707,HYUNDAI,DÒNG KHÁC,160000000,,CŨ,2009,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-huyen-cang-long-tra-vinh/90369080.htm,price!!!
21708,HYUNDAI,ACCENT,389000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/87902605.htm,price!!!
21709,HYUNDAI,ELANTRA,164000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-thuy-can-tho/90123886.htm,price!!!
21722,FORD,RANGER,465000000,HÀ GIANG,CŨ,2016,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2016-4102866,price!!!
21729,MITSUBISHI,ATTRAGE,340000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2021-4075809,price!!!
21735,MERCEDES BENZ,S CLASS,2380000000,HÀ NỘI,CŨ,2016,KEM,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-s_class-s400l-2016-4113041,price!!!
21739,KIA,SORENTO,1069000000,KHÁNH HÒA,MỚI,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-luxury-2.5-at-2021-3849062,price!!!
21744,LEXUS,RX,360000000,,CŨ,2009,,,TỰ ĐỘNG,180000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/88548529.htm,price!!!
21755,FORD,RANGER,600000000,HÀ NỘI,MỚI,2021,ĐEN,XÁM,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4000709,price!!!
21759,KIA,MORNING,799000000,HÀ NỘI,CŨ,2021,ĐEN,ĐỎ,TỰ ĐỘNG,4500,https://bonbanh.com/xe-kia-morning-x-line-2021-3918899,price!!!
21769,TOYOTA,LAND CRUISER,4060000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/89688887.htm,price!!!
21815,FORD,RANGER,1200000000,,CŨ,2019,,,TỰ ĐỘNG,17000,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/90364988.htm,price!!!
21853,CHEVROLET,SPARK,79000000,,CŨ,2011,,,SỐ SÀN,120000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90321209.htm,price!!!
21854,MERCEDES BENZ,S CLASS,3950000000,,CŨ,2021,,,TỰ ĐỘNG,1000,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/90365704.htm,price!!!
21865,HYUNDAI,SANTAFE,340000000,QUẢNG NINH,CŨ,2005,ĐEN,BẠC,TỰ ĐỘNG,1,https://bonbanh.com/xe-hyundai-santafe-mlx-2.2l-2005-4084125,price!!!
21873,FORD,TOURNEO,1150000000,HỒ CHÍ MINH,CŨ,2019,NÂU,NÂU,TỰ ĐỘNG,13800,https://bonbanh.com/xe-ford-tourneo-titanium-2.0-at-2019-4085037,price!!!
21875,FORD,RANGER,1075000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XANH,TỰ ĐỘNG,85000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2018-4103376,price!!!
21876,FORD,RANGER,580000000,HỒ CHÍ MINH,CŨ,2019,XÁM,VÀNG,SỐ TAY,60000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2019-4020138,price!!!
21906,MERCEDES BENZ,G CLASS,8500000000,HÀ NỘI,MỚI,2021,ĐỎ,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-g_class-g350d-2021-4115306,price!!!
21918,CHEVROLET,SPARK,235000000,HÀ NỘI,CŨ,2015,NHIỀU MÀU,XANH,TỰ ĐỘNG,70000,https://bonbanh.com/xe-chevrolet-spark-ltz-1.0-at-zest-2015-4095137,price!!!
21929,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/90366241.htm,price!!!
21939,FORD,RANGER,468000000,HÀ NỘI,CŨ,2016,GHI,XÁM,SỐ TAY,70000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2016-4123098,price!!!
21941,MERCEDES BENZ,E CLASS,2650000000,HỒ CHÍ MINH,CŨ,2020,ĐEN,XANH,TỰ ĐỘNG,3000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-4023228,price!!!
21952,VINFAST,LUX SA 2.0,946000000,HÀ NỘI,MỚI,2021,NÂU,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-2.0-at-2021-3275385,price!!!
21954,HYUNDAI,SANTAFE,890000000,BẮC GIANG,CŨ,2013,ĐEN,BẠC,TỰ ĐỘNG,130000,https://bonbanh.com/xe-hyundai-santafe-2.2l-2013-4105157,price!!!
21956,TOYOTA,VIOS,448000000,HÀ NỘI,MỚI,2021,ĐEN,CÁT,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2021-3797363,price!!!
21963,TOYOTA,LAND CRUISER,165000000,,CŨ,1994,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88264187.htm,price!!!
21972,TOYOTA,ZACE,125000000,,CŨ,2005,,,SỐ SÀN,270000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/90367036.htm,price!!!
21987,HYUNDAI,GETZ,218000000,HÀ NỘI,CŨ,2010,ĐEN,BẠC,TỰ ĐỘNG,110000,https://bonbanh.com/xe-hyundai-getz-1.4-at-2010-4108228,price!!!
21990,FORD,RANGER,1209000000,HÀ NỘI,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4127988,price!!!
21999,TOYOTA,VIOS,448000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/90236524.htm,price!!!
22003,MERCEDES BENZ,GLC,1799000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/63370096.htm,price!!!
22006,FORD,RANGER,535000000,,CŨ,2018,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/90366620.htm,price!!!
22015,KIA,MORNING,212000000,LÂM ĐỒNG,CŨ,2017,XÁM,BẠC,SỐ TAY,56000,https://bonbanh.com/xe-kia-morning-ex-2017-4107719,price!!!
22018,TOYOTA,HILUX,913000000,HÀ NỘI,MỚI,2021,ĐEN,CAM,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-hilux-2.8l-4x4-at-2021-1734977,price!!!
22030,TOYOTA,VIOS,279000000,,CŨ,2016,,,SỐ SÀN,12,https://xe.chotot.com/mua-ban-oto-huyen-thanh-oai-ha-noi/90368509.htm,price!!!
22037,HYUNDAI,ACCENT,75000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-binh-thuy-can-tho/89282486.htm,price!!!
22041,TOYOTA,INNOVA,195000000,,CŨ,2008,,,SỐ SÀN,238000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/90367820.htm,price!!!
22054,HYUNDAI,GRAND I10,64000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/90230643.htm,price!!!
22055,DAEWOO,MATIZ,135000000,,CŨ,2008,,,TỰ ĐỘNG,150000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90329851.htm,price!!!
22063,TOYOTA,SIENNA,890000000,,CŨ,2010,,,TỰ ĐỘNG,71288,https://xe.chotot.com/mua-ban-oto-thanh-pho-nha-trang-khanh-hoa/90367419.htm,price!!!
22074,HYUNDAI,ACCENT,350000000,,CŨ,2018,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-thi-xa-my-hao-hung-yen/90333513.htm,price!!!
22080,KIA,CERATO,479000000,,CŨ,2020,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-thanh-pho-hai-duong-hai-duong/90300205.htm,price!!!
22092,ISUZU,QKR,736000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-isuzu-qkr-77he4-cool-1t9-2021-3762602,price!!!
22106,BMW,DÒNG KHÁC,955000000,,CŨ,2017,,,TỰ ĐỘNG,75000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90368956.htm,price!!!
22108,HYUNDAI,GENESIS,700000000,,CŨ,2009,,,TỰ ĐỘNG,70000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/89429079.htm,price!!!
22111,TOYOTA,VIOS,328000000,,CŨ,2011,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/90306208.htm,price!!!
22113,TOYOTA,HILUX,925000000,,CŨ,2021,,,TỰ ĐỘNG,7000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90368988.htm,price!!!
22116,MERCEDES BENZ,SPRINTER,125000000,,CŨ,2004,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90369347.htm,price!!!
22118,KIA,SORENTO,775000000,,CŨ,2020,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89822724.htm,price!!!
22121,TOYOTA,CAMRY,828000000,,CŨ,2019,,,TỰ ĐỘNG,38500,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/89215235.htm,price!!!
22129,FORD,RANGER,610000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/52098771.htm,price!!!
22135,HYUNDAI,GRAND I10,120000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90195033.htm,price!!!
22136,KIA,MORNING,225000000,,CŨ,2019,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90369267.htm,price!!!
22149,HYUNDAI,I10,355000000,HƯNG YÊN,CŨ,2015,TRẮNG,TRẮNG,TỰ ĐỘNG,1000000,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2015-4128709,price!!!
22158,LANDROVER,RANGE ROVER,9350000000,HÀ NỘI,MỚI,2021,NÂU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-3.0-i6-2021-4049558,price!!!
22173,LANDROVER,RANGE ROVER,3750000000,HÀ NỘI,CŨ,2015,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2015-4117010,price!!!
22183,TOYOTA,INNOVA,218000000,PHÚ THỌ,CŨ,2011,KEM,VÀNG,SỐ TAY,15800,https://bonbanh.com/xe-toyota-innova-g-2011-3998259,price!!!
22205,TOYOTA,LAND CRUISER,4060000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/90369895.htm,price!!!
22209,FORD,RANGER,245000000,,CŨ,2010,,,SỐ SÀN,180000,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90369968.htm,price!!!
22212,HONDA,CIVIC,520000000,,CŨ,2013,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-thi-xa-cai-lay-tien-giang/89936430.htm,price!!!
22241,TOYOTA,CAMRY,1150000000,HÀ NỘI,CŨ,2015,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-se-2.5-at-2015-4119555,price!!!
22249,CHEVROLET,CRUZE,310000000,,CŨ,2017,,,SỐ SÀN,140000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90362442.htm,price!!!
22257,NISSAN,ALMERA,126000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90360179.htm,price!!!
22258,TOYOTA,INNOVA,163000000,,CŨ,2007,,,SỐ SÀN,12200,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90358671.htm,price!!!
22303,KIA,PRIDE,107000000,HỒ CHÍ MINH,CŨ,2000,XÁM,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-cd5-2000-4128752,price!!!
22325,MERCEDES BENZ,C CLASS,1360000000,,CŨ,2017,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89544238.htm,price!!!
22335,ISUZU,FVR,5000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90356325.htm,price!!!
22342,BMW,X3,670000000,HÀ NỘI,CŨ,2011,KEM,XÁM,TỰ ĐỘNG,80000,https://bonbanh.com/xe-bmw-x3-xdrive28i-2011-3969523,price!!!
22345,TOYOTA,HILUX,190000000,HÀ NỘI,CŨ,1990,ĐỎ,TRẮNG,SỐ TAY,200000,https://bonbanh.com/xe-toyota-hilux--1990-4107900,price!!!
22357,MERCEDES BENZ,E CLASS,2950000000,HỒ CHÍ MINH,MỚI,2021,NÂU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2021-2255423,price!!!
22359,HYUNDAI,SANTAFE,999000000,HỒ CHÍ MINH,MỚI,2021,ĐỎ,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-santafe-tieu-chuan-2.5l-2021-4081487,price!!!
22362,MERCEDES BENZ,C CLASS,1380000000,,CŨ,2017,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/88274706.htm,price!!!
22363,MITSUBISHI,TRITON,795000000,,CŨ,2020,,,TỰ ĐỘNG,15000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90053194.htm,price!!!
22365,CHEVROLET,SPARK,145000000,,CŨ,2012,,,TỰ ĐỘNG,120003,https://xe.chotot.com/mua-ban-oto-huyen-hoa-thanh-tay-ninh/90356806.htm,price!!!
22371,TOYOTA,CAMRY,55000000,,CŨ,1989,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90356446.htm,price!!!
22379,KIA,MORNING,294000000,KIÊN GIANG,MỚI,2021,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-mt-2021-4062972,price!!!
22389,FORD,RANGER,1209000000,HÀ NỘI,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4091106,price!!!
22394,TOYOTA,VIOS,445000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2021-4123141,price!!!
22401,MERCEDES BENZ,C CLASS,520000000,HÀ NỘI,CŨ,2013,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2013-4103354,price!!!
22429,FORD,RANGER,1202000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-2613878,price!!!
22437,TOYOTA,LAND CRUISER,480000000,,CŨ,1994,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/86790629.htm,price!!!
22443,KIA,MORNING,139000000,,CŨ,2012,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/90356508.htm,price!!!
22462,KIA,MORNING,142000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/90356629.htm,price!!!
22475,BMW,3 SERIES,1671000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2021-3207251,price!!!
22476,MITSUBISHI,TRITON,725000000,HÀ NỘI,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,44444,https://bonbanh.com/xe-mitsubishi-triton-4x4-at-mivec-2018-4128817,price!!!
22498,TOYOTA,INNOVA,365000000,HÀ NỘI,CŨ,2016,KEM,VÀNG,SỐ TAY,59875,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4112904,price!!!
22504,HYUNDAI,MIGHTY,910000000,HỒ CHÍ MINH,MỚI,2021,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-mighty-110sp-2021-3028576,price!!!
22509,MERCEDES BENZ,C CLASS,1218000000,,CŨ,2017,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90290495.htm,price!!!
22517,FORD,FOCUS,220000000,,CŨ,2010,,,SỐ SÀN,41000,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/90358714.htm,price!!!
22522,KIA,MORNING,315000000,HẢI DƯƠNG,CŨ,2013,ĐEN,ĐỎ,TỰ ĐỘNG,78000,https://bonbanh.com/xe-kia-morning-1.0-at-sport-2013-4109784,price!!!
22523,FORD,RANGER,639000000,HÀ NỘI,MỚI,2021,GHI,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4000472,price!!!
22533,KIA,SORENTO,1104000000,HỒ CHÍ MINH,MỚI,2021,-,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-luxury-2.2-at-2021-3421305,price!!!
22538,DAEWOO,NUBIRA,100000000,BẾN TRE,CŨ,2001,KEM,XANH,SỐ TAY,200000,https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2001-4128850,price!!!
22550,TOYOTA,COROLLA CROSS,20000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90358976.htm,price!!!
22570,KIA,CARNIVAL,1839000000,HÀ NỘI,MỚI,2022,-,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-carnival-signature-3.5g-2022-4045903,price!!!
22571,MERCEDES BENZ,SPRINTER,115000000,HƯNG YÊN,CŨ,2008,NHIỀU MÀU,BẠC,SỐ TAY,250000,https://bonbanh.com/xe-mercedes_benz-sprinter-311-cdi-2.2l-2008-4121500,price!!!
22572,FORD,RANGER,616000000,TÂY NINH,MỚI,2021,MÀU KHÁC,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4063764,price!!!
22575,FORD,RANGER,608000000,HÀ NỘI,CŨ,2018,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,38000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2018-4122650,price!!!
