,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
8123,SUZUKI,DÒNG KHÁC,175000000,,CŨ,2015,,,SỐ SÀN,111,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90329376.htm,price!!!
8131,HYUNDAI,ELANTRA,135000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/90171419.htm,price!!!
8133,VINFAST,LUX SA 2.0,926000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-2.0-at-2021-4013258,price!!!
8134,TOYOTA,INNOVA,165000000,HÀ NỘI,CŨ,2008,GHI,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-mt-2008-4125370,price!!!
8141,KIA,MORNING,333000000,HÀ NỘI,CŨ,2013,KEM,TRẮNG,TỰ ĐỘNG,68000,https://bonbanh.com/xe-kia-morning-1.0-at-sport-2013-4116825,price!!!
8154,MERCEDESBENZ,G63,12400000000,HÀ NỘI,MỚI,2021,,XANH DƯƠNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-g63-amg-2021-mau-xanh-co-xe-ngay-406593/,model not in brand
8156,KIA,SELTOS,609000000,HỒ CHÍ MINH,MỚI,2021,,MÀU KHÁC,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0932333552kia-seltos-khang-dinh-dang-cap-moi-215tr-nhan-xe-406511/,price!!!
8158,MERCEDESBENZ,G63,12400000000,HÀ NỘI,MỚI,2021,,ĐỎ,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-g63-amg-night-package-san-xuat-2021-moi-404695/,model not in brand
8180,VINFAST,VF E34,690000000,HÀ NỘI,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-09-666-44-131vinfast-vf-e34-km-100-tr-tien-mat-pk-cao-cap-mien-phi-truoc-ba-406445/,model not in brand
8187,HONDA,CIVIC,340000000,BẮC GIANG,CŨ,2014,KEM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-honda-civic-1.8-mt-2014-4033283,price!!!
8190,CHEVROLET,SPARK,130000000,ĐĂK LĂK,CŨ,2009,ĐEN,BẠC,SỐ TAY,93000,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2009-4004076,price!!!
8199,TOYOTA,FORTUNER,300000000,,CŨ,2018,,,SỐ SÀN,131000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/90329510.htm,price!!!
8207,MITSUBISHI,ATTRAGE,345000000,,CŨ,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/84445714.htm,price!!!
8212,SUZUKI,ERTIGA,457000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0936789145-suzuki-ertiga-2021-chi-can-80-tr-nhan-xe-ngay-xe-du-mau-giao-tan-nha-406401/,price!!!
8213,DONGFENG,CHENGLONG,650000000,HỒ CHÍ MINH,MỚI,2021,,VÀNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-xe-tai-dongfeng-8t-thung-9m5-cho-bao-bi-mut-sop-dai-ly-ban-xe-dongfeng-406397/,model not in brand
8217,SUZUKI,ERTIGA,457000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0936789145-suzuki-ertiga-2021-chi-can-80-tr-nhan-xe-ngay-xe-du-mau-giao-tan-nha-406430/,price!!!
8218,SUZUKI,SUPER CARRY BLIND VAN,268000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-0936789145-suzuki-blind-van-2021-du-mau-giao-ngay-uu-dai-hap-dan-406432/,model not in brand
8219,KIA,K250,403000000,BÌNH DƯƠNG,MỚI,2021,,XANH DƯƠNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-ban-xe-tai-25-tan-kia-new-frontier-k250-dong-co-hyundai-d4cb-doi-2021-tra-gop-75-tai-binh-duong-406433/,model not in brand
8222,MITSUBISHI,FUSO,567000000,BÌNH DƯƠNG,MỚI,2021,,TRẮNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-ban-xe-tai-mitsubishi-fuso-canter-499-doi-2021-ho-tro-tra-gop-tai-binh-duong-lh-0938933753-406436/,model not in brand
8223,MITSUBISHI,FUSO CANTER,597000000,BÌNH DƯƠNG,MỚI,2021,,TRẮNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-mitsubishi-fuso-canter-499-thung-dai-45-m-tai-trong-2150-kg-406437/,model not in brand
8224,SUZUKI,CARRY PRO,284000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-0936789145-suzuki-pro-all-new-tiet-kiem-nhien-lieu-uu-dai-dac-biet-tai-suzuki-dai-viet-406431/,model not in brand
8232,TOYOTA,CAMRY,1235000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-2.5q-2021-3846468,price!!!
8233,NISSAN,ALMERA,476000000,QUẢNG TRỊ,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-nissan-almera-el-1.0-cvt-2021-3956971,model not in brand
8240,MG,HS,699000000,HÀ NỘI,MỚI,2021,-,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mg-hs-sport-1.5-at-2wd-2021-4075129,price!!!
8248,HYUNDAI,SANTA FE,945000000,HÀ NỘI,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-gia-xe-hyundai-santafe-2021-gia-nao-cung-ban-lh-0963226323-tang-tien-mat-phu-kien-406009/,price!!!
8258,HYUNDAI,ACCENT,535000000,HỒ CHÍ MINH,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2021-4086024,price!!!
8274,HYUNDAI,KONA,594000000,HÀ NỘI,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-gia-xe-hyundai-kona-2021-giam-gia-dau-xuan-lon-lh-0963226323-ho-tro-tra-gop-80-giao-xe-ngay-406023/,price!!!
8275,TOYOTA,HILUX,99000000,,CŨ,2002,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/90329835.htm,price!!!
8287,HYUNDAI,VERACRUZ,366000000,,CŨ,2007,,,TỰ ĐỘNG,120000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90327818.htm,price!!!
8293,TOYOTA,INNOVA,236000000,ĐĂK LĂK,CŨ,2007,ĐEN,VÀNG,SỐ TAY,130000,https://bonbanh.com/xe-toyota-innova-g-2007-4111709,price!!!
8295,KIA,SONET,609000000,HÀ NỘI,MỚI,2022,-,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sonet-premium-1.5-at-2022-4030360,model not in brand
8299,MERCEDES BENZ,GLS,6550000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2021-4056778,price!!!
8305,FORD,RANGER-RAPTOR,1202000000,HỒ CHÍ MINH,MỚI,2021,,MÀU KHÁC,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0963688647-ban-ford-ranger-raptor-20l-bi-turbo-2021-hcm-406488/,model not in brand
8313,TOYOTA,CAMRY,1243000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-2.5q-2021-3586675,price!!!
8314,TOYOTA,HILUX,664000000,HÀ NỘI,MỚI,2021,ĐEN,CAM,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-hilux-2.4l-4x2-at-2021-3876673,price!!!
8320,MERCEDES BENZ,GLC,3069000000,HÀ NỘI,MỚI,2021,NHIỀU MÀU,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-coupe-2021-3865629,price!!!
8333,SUZUKI,XL 7 1,589000000,BÌNH DƯƠNG,MỚI,2021,,TRẮNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-xe-suzuki-xl7-2021-xe-nhap-khau-nguyen-chiec-0908981927-406532/,model not in brand
8335,FORD,RANGER,645000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ranger-xls-at-2021-giao-xe-ngay-ho-tro-vay-len-den-90-bao-dau-ho-so-vay-0937442330-393280/,price!!!
8337,VINFAST,VF E34,690000000,HÀ NỘI,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-09-666-44-131vinfast-vf-e34-km-100-tr-tien-mat-pk-cao-cap-mien-phi-truoc-ba-406452/,model not in brand
8341,MITSUBISHI,TRITON,439000000,HỒ CHÍ MINH,CŨ,2014,,NÂU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mitsubishi-triton-gls-2-cau-dau-25-nhap-khau-so-tu-dong-doi-t122014-mau-nau-tuyet-dep-moi-80-406543/,price!!!
8348,TOYOTA,VIOS,292000000,,CŨ,2016,,,SỐ SÀN,81000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/88390382.htm,price!!!
8369,FORD,RANGER,645000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ranger-xls-at-2021-giao-xe-ngay-ho-tro-vay-len-den-90-bao-dau-ho-so-vay-0937442330-406548/,price!!!
8371,DONGFENG,CHENGLONG,700000000,HỒ CHÍ MINH,MỚI,2021,,TRẮNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-xe-tai-dongfeng-8-tan-thung-dai-95-met-nhap-khau-dong-co-cummins-doi-2021-406310/,model not in brand
8380,VOLKSWAGEN,TERAMONT,2349000000,HỒ CHÍ MINH,MỚI,2021,NÂU,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-volkswagen-teramont-2.0-at-2021-4066731,model not in brand
8385,KIA,MORNING,180000000,BẮC GIANG,CŨ,2013,ĐEN,CÁT,SỐ TAY,120000,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2013-4100530,price!!!
8391,MERCEDESBENZ,GLS600 MAYBACH,16500000000,HÀ NỘI,MỚI,2021,,TRẮNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-giao-ngay-mercedes-benz-gls-600-maybach-san-xuat-2021-mau-trang-noi-that-nau-nhapm-moi-100-405886/,model not in brand
8393,LEXUS,LX,9150000000,HỒ CHÍ MINH,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-lexus-lx-570-ban-xuat-my-2021-moi-giao-xe-toan-quoc-lh-0931466766-404574/,price!!!
8395,LEXUS,LX,9100000000,HÀ NỘI,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-lexus-lx-570-super-sport-s-2021-ha-noi-tphcm-0931466766-404573/,price!!!
8401,MITSUBISHI,OUTLANDER,739000000,,CŨ,2020,,,TỰ ĐỘNG,1800,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/90012950.htm,price!!!
8407,MERCEDES BENZ,GLC,1735000000,,CŨ,2021,,,TỰ ĐỘNG,15000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90075132.htm,price!!!
8432,TOYOTA,LAND CRUISER 200,4030000000,HỒ CHÍ MINH,MỚI,2021,,NÂU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-toyota-land-cruiser-200-nhap-khau-giao-ngay-lh-0908580580-381420/,model not in brand
8456,FORD,RANGER,589000000,HẢI DƯƠNG,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-3922830,price!!!
8461,NISSAN,ALMERA,422000000,QUẢNG TRỊ,MỚI,2021,ĐEN,CAM,SỐ TAY,0,https://bonbanh.com/xe-nissan-almera-1.0-mt-2021-3956988,model not in brand
8463,MERCEDES BENZ,E CLASS,2568000000,HỒ CHÍ MINH,CŨ,2019,NÂU,KEM,TỰ ĐỘNG,13000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2019-3803348,price!!!
8484,FORD,RANGER,510000000,HÀ NỘI,CŨ,2017,ĐEN,VÀNG,SỐ TAY,40000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2017-4124097,price!!!
8485,HYUNDAI,ACCENT,535000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2021-4087309,price!!!
8486,KIA,MORNING,198000000,HẢI PHÒNG,CŨ,2016,GHI,ĐỎ,SỐ TAY,67000,https://bonbanh.com/xe-kia-morning-1.2-mt-2016-4125350,price!!!
8494,FORD,RANGER,600000000,HỒ CHÍ MINH,MỚI,2021,,XANH DƯƠNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ford-ranger-xls-mtat-2021-moi-du-mau-ho-tro-vay-80-lai-suat-thap-lh-0937-442-330-389606/,price!!!
8499,MITSUBISHI,TRITON,600000000,HỒ CHÍ MINH,MỚI,2020,,CAM,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-mitsubishi-triton-2021-hcm-tang-nap-thung-bao-hiem-xe-amp-goi-phu-kien-khung-lh-090-6878-612-400019/,price!!!
8500,FORD,RANGER-WILDTRACK,925000000,HỒ CHÍ MINH,MỚI,2021,,MÀU KHÁC,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0963688647-ford-ranger-wildtrak-20l-4x4-2021-moi-tp-hcm-406269/,model not in brand
8521,FORD,RANGER,53000000,,CŨ,2018,,,SỐ SÀN,45000,https://xe.chotot.com/mua-ban-oto-huyen-nghia-dan-nghe-an/90326676.htm,price!!!
8526,TOYOTA,INNOVA,350000000,HÀ NỘI,CŨ,2016,KEM,CÁT,SỐ TAY,61547,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4109346,price!!!
8528,TOYOTA,PREVIA,105000000,HỒ CHÍ MINH,CŨ,1992,-,CAM,TỰ ĐỘNG,9999,https://bonbanh.com/xe-toyota-previa-2.4-at-1992-4087687,price!!!
8531,PORSCHE,CAYENNE,680000000,HÀ NỘI,CŨ,2007,NÂU,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-porsche-cayenne-3.6-v6-2007-4020085,price!!!
8535,KIA,MORNING,229000000,BẮC NINH,CŨ,2010,,ĐỎ,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-xe-kia-morning-slx-10-at-2010-406299/,price!!!
8547,MERCEDES BENZ,GLC,1799000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-3723817,price!!!
8560,KIA,SELTOS,609000000,HỒ CHÍ MINH,MỚI,2021,,MÀU KHÁC,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0932698796kia-seltos-khang-dinh-dang-cap-moi-215tr-nhan-xe-404021/,price!!!
8563,NISSAN,NAVARA,799000000,HỒ CHÍ MINH,MỚI,2020,,TRẮNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-nissan-navara-2020-2020-moi-ho-chi-minh-406352/,price!!!
8565,VOLKSWAGEN,PASSAT,1480000000,KHÁNH HÒA,MỚI,2018,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-passat-bluemotion-high-uu-dai-ngay-200-trieu-dong-406353/,price!!!
8570,FORD,RANGER,616000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88254157.htm,price!!!
8581,FORD,RANGER,616000000,HÀ NỘI,MỚI,2021,,TRẮNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-cuc-soc-ford-ranger-xl-2-cau-so-san-chi-tu-160tr-lh-0936334797-406356/,price!!!
8604,MERCEDESBENZ,G63,12400000000,HÀ NỘI,MỚI,2021,,XANH DƯƠNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-amg-2021-moi-100-mau-xanh-duong-nhap-khau-404788/,model not in brand
8606,MERCEDESBENZ,GLS600 MAYBACH,17000000000,HÀ NỘI,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-gls600-maybach-san-xuat-2021-lh-0931466766-404794/,model not in brand
8607,MERCEDESBENZ,GLS600 MAYBACH,17000000000,HÀ NỘI,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-gls600-maybach-maybach-2021-moi-ha-noi-404795/,model not in brand
8614,MAZDA,CX3,655000000,HÀ NAM,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mazda-cx3-luxury-1.5-at-2021-4007787,model not in brand
8616,MAZDA,CX 30,807000000,HÀ NAM,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mazda-cx-30-luxury-2.0-at-2021-4007782,model not in brand
8619,HYUNDAI,ACCENT,535000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2021-3547275,price!!!
8625,TOYOTA,INNOVA,255000000,,CŨ,2008,,,SỐ SÀN,123000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/89599827.htm,price!!!
8628,KIA,MORNING,118000000,,CŨ,2011,,,SỐ SÀN,25000,https://xe.chotot.com/mua-ban-oto-huyen-thanh-oai-ha-noi/90326297.htm,price!!!
8632,FORD,RANGER,1190000000,,CŨ,2019,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/90006407.htm,price!!!
8640,LEXUS,ES 350,1790000000,HÀ NỘI,CŨ,2016,,VÀNG CÁT,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-gia-dinh-can-ban-es-350-2016-full-406318/,model not in brand
8644,KIA,SELTOS,609000000,HỒ CHÍ MINH,MỚI,2021,,MÀU KHÁC,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0932698796kia-seltos-khang-dinh-dang-cap-moi-215tr-nhan-xe-406327/,price!!!
8656,TOYOTA,COROLLA ALTIS,435000000,HỒ CHÍ MINH,CŨ,2015,KEM,TRẮNG,SỐ TAY,55000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2015-4110356,price!!!
8657,DAEWOO,MATIZ,33000000,PHÚ THỌ,CŨ,2000,GHI,XANH,SỐ TAY,28000000,https://bonbanh.com/xe-daewoo-matiz-1.0-2000-4125336,price!!!
8666,FORD,EVEREST,276000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ford-everest-titanium-2021-moi-ho-chi-minh-gia-canh-tranh-uu-dai-tien-mat-tang-pk-chinh-hang-406347/,price!!!
8675,TOYOTA,LAND CRUISER,3983000000,HỒ CHÍ MINH,MỚI,2020,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-toyota-land-cruiser-200-giao-ngay-lh-0908580580-372698/,price!!!
8683,MERCEDES BENZ,S CLASS,525000000,HỒ CHÍ MINH,CŨ,2007,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-s_class-s550-2007-3796554,price!!!
8687,BMW,5 SERIES,468000000,HỒ CHÍ MINH,CŨ,2010,ĐEN,TRẮNG,TỰ ĐỘNG,55000,https://bonbanh.com/xe-bmw-5_series-528i-2010-4110360,price!!!
8691,FORD,RANGER,630000000,,CŨ,2021,,,SỐ SÀN,10000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90326323.htm,price!!!
8704,MITSUBISHI,XPANDER,438000000,,CŨ,2019,,,SỐ SÀN,39000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90325852.htm,price!!!
8707,ISUZU,HI LANDER,175000000,HỒ CHÍ MINH,CŨ,2008,MÀU KHÁC,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-isuzu-hi_lander-x-treme-2.5-mt-2008-4113434,price!!!
8713,TOYOTA,LAND CRUISER,6999000000,HÀ NỘI,MỚI,2021,KEM,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-land_cruiser-vxr-3.5-v6-2021-4077153,price!!!
8718,KIA,K250,403000000,HỒ CHÍ MINH,MỚI,2021,,VÀNG CÁT,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-kia-k250-tai-trong-249t-moi-nhat-tphcm-thang-052021-406395/,model not in brand
8724,NISSAN,NAVARA,799000000,HỒ CHÍ MINH,MỚI,2020,,CAM,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-nissan-navara-25-at-4wd-vl-2020-xe-nhap-khau-tu-thai-lan-406369/,price!!!
8732,KIA,MORNING,329000000,HÀ NAM,MỚI,2021,KEM,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-at-2021-2954000,price!!!
8740,DAEWOO,MATIZ,45000000,,CŨ,2004,,,SỐ SÀN,34628,https://xe.chotot.com/mua-ban-oto-huyen-chau-thanh-tien-giang/89507399.htm,price!!!
8742,FORD,RANGER,1200000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/89463463.htm,price!!!
8745,KIA,CARNIVAL,385000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/88514178.htm,price!!!
8748,FORD,RANGER,640000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89641515.htm,price!!!
8751,TOYOTA,VIOS,198000000,,CŨ,2011,,,SỐ SÀN,70000,https://xe.chotot.com/mua-ban-oto-huyen-van-giang-hung-yen/90295931.htm,price!!!
8756,KIA,SONET,609000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sonet-premium-1.5-at-2021-4101388,model not in brand
8764,TOYOTA,HILUX,674000000,HẢI PHÒNG,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-0936995863-toyota-hilux-2021-bao-ho-so-vay-san-xe-giao-ngay-tan-nha-406221/,price!!!
8771,HYUNDAI,ACCENT,535000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-lam-hyundai-accent-14-at-dac-biet-2021-qua-tang-chinh-hang-cao-cap-tra-truoc-124tr-404940/,price!!!
8773,SUZUKI,XL 7 1,564000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-suzuki-xl7-giam-cuc-soc-ho-tro-gop-cao-chi-can-130tr-lan-banh-xe-co-san-du-mau-giao-ngay-406195/,model not in brand
8781,HYUNDAI,SANTA FE,985000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-hyundai-santafe-xe-gia-goc-tang-phu-kien-hangchi-thanh-toan-20-nhan-xe-ngay-404687/,price!!!
8784,LANDROVER,RANGE ROVER EVOQUE,950000000,HÀ NỘI,CŨ,2011,NHIỀU MÀU,ĐỎ,TỰ ĐỘNG,98000,https://bonbanh.com/xe-landrover-range_rover_evoque-dynamic-2011-3996978,price!!!
8785,KIA,SONET,544000000,HÀ NAM,MỚI,2022,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sonet-deluxe-1.5-at-2022-4053891,model not in brand
8794,KIA,SELTOS,634000000,HÀ NAM,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-seltos-deluxe-1.4-at-2021-3789859,price!!!
8801,MERCEDESBENZ,G63,12600000000,HÀ NỘI,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-g63-amg-night-package-san-xuat-2021-lh-0931466766-404538/,model not in brand
8803,MERCEDESBENZ,GLS600 MAYBACH,17000000000,HỒ CHÍ MINH,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-gls600-maybach-san-xuat-2021-mau-den-noc-do-lh-0931466766-404626/,model not in brand
8804,MERCEDESBENZ,GLS600 MAYBACH,17000000000,HÀ NỘI,MỚI,2021,,ĐEN,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-mercedes-benz-gls600-maybach-san-xuat-2021-mau-den-lh-0931466766-404625/,model not in brand
8817,TOYOTA,INNOVA,258000000,,CŨ,2008,,,SỐ SÀN,186000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/86263765.htm,price!!!
8819,FORD,RANGER,545000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XANH,SỐ TAY,38000,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2018-4105824,price!!!
8832,LEXUS,GX 460,5800000000,HÀ NỘI,MỚI,2021,,VÀNG,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-lexus-gx-460-luxury-trung-dong-san-xuat-2021-lh-0931466766-404607/,model not in brand
8860,HYUNDAI,ACCENT,535000000,HỒ CHÍ MINH,MỚI,2021,,NHIỀU MÀU,TỰ ĐỘNG,0,https://www.carmudi.vn/ban-xe-o-to-ban-dac-biet-hyundai-accent-2021cam-ket-giao-lien-gia-re-phu-kien-hap-dan-15-mon-404676/,price!!!
8861,THACO,TOWNER,161000000,HỒ CHÍ MINH,MỚI,2020,,XANH DƯƠNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-ban-xe-tai-800-kg-thaco-towner800-xe-tai-thaco-800-kg-368332/,price!!!
8862,KIA,FRONTIER,339000000,HỒ CHÍ MINH,MỚI,2020,,TRẮNG,SỐ TAY,0,https://www.carmudi.vn/ban-xe-o-to-xe-tai-kia-1t-xe-tai-kia-1t4-xe-tai-kia-1t9-bang-gia-xe-tai-kia-moi-nhat-366807/,price!!!
