,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
31985,TOYOTA,INNOVA,750000000,HỒ CHÍ MINH,CŨ,2018,NÂU,ĐỒNG,TỰ ĐỘNG,55000,https://bonbanh.com/xe-toyota-innova-2.0v-2018-4088312,price!!!
31992,THACO,TOWN,495000000,HÀ NỘI,CŨ,2014,NHIỀU MÀU,XANH,SỐ TAY,300000,https://bonbanh.com/xe-thaco-town--2014-4080302,price!!!
31996,MERCEDES BENZ,C CLASS,1380000000,HÀ NỘI,CŨ,2017,ĐỎ,TRẮNG,TỰ ĐỘNG,30000,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2017-4062952,price!!!
32000,FORD,RANGER,568000000,HÀ NỘI,CŨ,2017,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2017-4064925,price!!!
32001,MERCEDES BENZ,GLB,2690000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glb-35-4matic-2021-3995655,price!!!
32003,TOYOTA,VIOS,306000000,HỒ CHÍ MINH,CŨ,2018,KEM,BẠC,SỐ TAY,113000,https://bonbanh.com/xe-toyota-vios-1.5e-2018-4135280,price!!!
32009,KIA,MORNING,325000000,,CŨ,2013,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90099090.htm,price!!!
32022,FORD,RANGER,650000000,HẢI PHÒNG,MỚI,2021,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3565186,price!!!
32028,TOYOTA,PRADO,600000000,SƠN LA,CŨ,2009,XÁM,ĐEN,TỰ ĐỘNG,125000,https://bonbanh.com/xe-toyota-prado-gx-2.7-at-2009-3931297,price!!!
32031,FORD,RANGER,545000000,,CŨ,2019,,,SỐ SÀN,70000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/89131837.htm,price!!!
32039,HYUNDAI,GRAND I10,333000000,,CŨ,2016,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89791821.htm,price!!!
32051,KIA,MORNING,135000000,HẢI DƯƠNG,CŨ,2011,MÀU KHÁC,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2011-4119005,price!!!
32056,KIA,SPORTAGE,595000000,HỒ CHÍ MINH,CŨ,2011,ĐEN,TRẮNG,TỰ ĐỘNG,38000,https://bonbanh.com/xe-kia-sportage-limited-2.0-at-2011-4135201,price!!!
32068,FORD,RANGER,1209000000,QUẢNG NINH,MỚI,2021,MÀU KHÁC,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-3955491,price!!!
32085,MITSUBISHI,SAVRIN,298000000,,CŨ,2008,,,TỰ ĐỘNG,100000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/89933291.htm,model not in brand
32087,FIAT,ALBEA,62000000,,CŨ,2004,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-huyen-que-vo-bac-ninh/90382245.htm,price!!!
32118,KIA,SORENTO,1190000000,LÂM ĐỒNG,CŨ,2021,ĐEN,XANH,TỰ ĐỘNG,21000,https://bonbanh.com/xe-kia-sorento-signature-2.5-at-awd-2021-4045006,price!!!
32119,TOYOTA,INNOVA,168000000,ĐĂK LĂK,CŨ,2007,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2007-4135112,price!!!
32120,TOYOTA,LAND CRUISER,4750000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4105848,price!!!
32132,HYUNDAI,KHÁC,215000000,THANH HÓA,CŨ,2004,-,NHIỀU MÀU,SỐ TAY,0,https://bonbanh.com/xe-hyundai-khac--2004-4135147,price!!!
32134,MERCEDES BENZ,MB,32000000,GIA LAI,CŨ,2002,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mercedes_benz-mb-140d-2002-4135125,price!!!
32141,KIA,CARENS,390000000,HỒ CHÍ MINH,CŨ,2016,ĐEN,BẠC,SỐ TAY,35000,https://bonbanh.com/xe-kia-carens-exmt-2016-4135053,price!!!
32146,FORD,RANGER,616000000,CẦN THƠ,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4069204,price!!!
32178,KIA,SORENTO,1229000000,KIÊN GIANG,MỚI,2021,MÀU KHÁC,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-signature-2.5-at-awd-2021-3423960,price!!!
32180,FORD,TRANSIT,105000000,HỒ CHÍ MINH,CŨ,2004,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-transit-2.4l-2004-4135164,price!!!
32210,HYUNDAI,I10,318000000,GIA LAI,CŨ,2014,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-at-2014-4135098,price!!!
32224,FORD,RANGER,1202000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4080263,price!!!
32232,VINFAST,LUX,1126000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/82819765.htm,price!!!
32247,KIA,MORNING,172000000,GIA LAI,CŨ,2015,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4135095,price!!!
32248,MERCEDES BENZ,C CLASS,1088000000,HÀ NỘI,CŨ,2017,ĐEN,ĐỎ,TỰ ĐỘNG,30000,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2017-4135229,price!!!
32256,FORD,RANGER,1055000000,ĐÀ NẴNG,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2018-4121501,price!!!
32267,FORD,EVEREST,815000000,,CŨ,2018,,,SỐ SÀN,46000,https://xe.chotot.com/mua-ban-oto-thanh-pho-cao-lanh-dong-thap/90383436.htm,price!!!
32274,HYUNDAI,ACCENT,110000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/88299912.htm,price!!!
32279,CHEVROLET,SPARK,78000000,ĐĂK LĂK,CŨ,2011,BẠC,BẠC,SỐ TAY,70,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2011-4070734,price!!!
32284,KIA,SORENTO,895000000,HÀ NỘI,CŨ,2020,KEM,TRẮNG,TỰ ĐỘNG,19000,https://bonbanh.com/xe-kia-sorento-2.2-dat-premium-2020-4135187,price!!!
32294,FORD,RANGER,650000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3749685,price!!!
32295,FORD,RANGER,596000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-3991407,price!!!
32296,HYUNDAI,I10,298000000,ĐĂK LĂK,CŨ,2014,-,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2014-4135161,price!!!
32301,CHEVROLET,SPARK,118000000,ĐĂK LĂK,CŨ,2015,ĐEN,CÁT,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2015-4135170,price!!!
32315,SUZUKI,CELERIO,500000000,,CŨ,2019,,,TỰ ĐỘNG,23000,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/90371983.htm,price!!!
32322,HYUNDAI,GRAND I10,308000000,,CŨ,2016,,,TỰ ĐỘNG,67000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90088670.htm,price!!!
32326,FORD,RANGER,510000000,HÀ NỘI,CŨ,2017,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2017-4077051,price!!!
32334,TOYOTA,INNOVA,180000000,HÀ NỘI,CŨ,2007,NHIỀU MÀU,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-j-2007-3994006,price!!!
32353,LANDROVER,RANGE ROVER,12000000000,HÀ NỘI,MỚI,2019,VÀNG,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-5.0-v8-2019-3572664,price!!!
32363,FORD,LASER,135000000,,CŨ,2001,,,SỐ SÀN,300000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/88445783.htm,price!!!
32372,KIA,CERATO,479000000,,CŨ,2020,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-thanh-pho-hai-duong-hai-duong/90300205.htm,price!!!
32386,TOYOTA,ZACE,125000000,,CŨ,2005,,,SỐ SÀN,270000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/90367036.htm,price!!!
32390,HYUNDAI,GRAND I10,64000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/90230643.htm,price!!!
32393,TOYOTA,SIENNA,890000000,,CŨ,2010,,,TỰ ĐỘNG,71288,https://xe.chotot.com/mua-ban-oto-thanh-pho-nha-trang-khanh-hoa/90367419.htm,price!!!
32400,TOYOTA,INNOVA,195000000,,CŨ,2008,,,SỐ SÀN,238000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/90367820.htm,price!!!
32405,TOYOTA,HIACE,53900000,,CŨ,2002,,,SỐ SÀN,99999,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90367611.htm,price!!!
32413,HYUNDAI,GRAND I10,120000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90195033.htm,price!!!
32415,KIA,MORNING,225000000,,CŨ,2019,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90369267.htm,price!!!
32416,KIA,SORENTO,775000000,,CŨ,2020,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89822724.htm,price!!!
32417,MERCEDES BENZ,SPRINTER,125000000,,CŨ,2004,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90369347.htm,price!!!
32419,HONDA,CIVIC,520000000,,CŨ,2013,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-thi-xa-cai-lay-tien-giang/89936430.htm,price!!!
32423,FORD,RANGER,245000000,,CŨ,2010,,,SỐ SÀN,180000,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90369968.htm,price!!!
32450,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/90366241.htm,price!!!
32455,MERCEDES BENZ,GLC,1799000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/63370096.htm,price!!!
32459,FORD,RANGER,535000000,,CŨ,2018,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/90366620.htm,price!!!
32466,TOYOTA,LAND CRUISER,4060000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/90369895.htm,price!!!
32469,TOYOTA,LAND CRUISER,330000000,,CŨ,1997,,,SỐ SÀN,98999,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88265585.htm,price!!!
32482,FORD,RANGER,755000000,,CŨ,2017,,,TỰ ĐỘNG,65000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/89324728.htm,price!!!
32498,HYUNDAI,ACCENT,389000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/87902605.htm,price!!!
32499,HYUNDAI,ELANTRA,164000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-thuy-can-tho/90123886.htm,price!!!
32500,HYUNDAI,DÒNG KHÁC,160000000,,CŨ,2009,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-huyen-cang-long-tra-vinh/90369080.htm,price!!!
32508,KIA,CERATO,432000000,LÂM ĐỒNG,CŨ,2019,ĐEN,ĐỎ,SỐ TAY,65000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2019-4081774,price!!!
32517,KIA,K5,290000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/88583683.htm,price!!!
32518,TOYOTA,CAMRY,65000000,,CŨ,1987,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-thanh-pho-tay-ninh-tay-ninh/90370796.htm,price!!!
32526,KIA,CERATO,230000000,,MỚI,2020,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/59080185.htm,price!!!
32527,DAEWOO,MATIZ,129000000,,CŨ,2006,,,TỰ ĐỘNG,151000,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/89954073.htm,price!!!
32529,KIA,RIO,295000000,,CŨ,2016,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/84581389.htm,price!!!
32532,FORD,TRANSIT,395000000,HÀ NỘI,CŨ,2018,NHIỀU MÀU,BẠC,SỐ TAY,100000,https://bonbanh.com/xe-ford-transit-svp-2018-4122557,price!!!
32539,FORD,RANGER,1209000000,CẦN THƠ,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-3557792,price!!!
32541,KIA,SORENTO,1050000000,HẢI PHÒNG,CŨ,2021,ĐEN,XANH,TỰ ĐỘNG,6800,https://bonbanh.com/xe-kia-sorento-luxury-2.2-at-2021-4134740,price!!!
32560,TOYOTA,LAND CRUISER,199000000,,CŨ,2000,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88266602.htm,price!!!
32562,HYUNDAI,GRAND I10,360000000,,CŨ,2015,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/88269313.htm,price!!!
32572,MERCEDES BENZ,E CLASS,2950000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2021-4019945,price!!!
32583,HYUNDAI,GETZ,190000000,HÀ NỘI,CŨ,2008,XÁM,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-getz-1.4-at-2008-4134953,price!!!
32603,TOYOTA,VIOS,175000000,BẮC GIANG,CŨ,2010,ĐỎ,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2010-4134840,price!!!
32611,FORD,RANGER,635000000,HÀ NỘI,CŨ,2019,ĐEN,XANH,TỰ ĐỘNG,48000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2019-4125631,price!!!
32617,VINFAST,LUX SA 2.0,918000000,HẢI DƯƠNG,MỚI,2021,-,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-plus-2.0-at-2021-4123856,price!!!
32622,TOYOTA,VIOS,132000000,THÁI BÌNH,CŨ,2008,GHI,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2008-4134787,price!!!
32630,LANDROVER,RANGE ROVER,898000000,,CŨ,2011,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89821770.htm,price!!!
32632,MERCEDES BENZ,C CLASS,1299000000,,CŨ,2017,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/89910441.htm,price!!!
32637,TOYOTA,LAND CRUISER,4060000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/89688887.htm,price!!!
32643,FORD,RANGER,1170000000,HỒ CHÍ MINH,CŨ,2019,ĐEN,XANH,TỰ ĐỘNG,35000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2019-4135000,price!!!
32647,TOYOTA,CAMRY,695000000,HÀ NỘI,CŨ,2011,ĐEN,ĐEN,TỰ ĐỘNG,91000,https://bonbanh.com/xe-toyota-camry-se-2.5-2011-4005748,price!!!
32649,KIA,MORNING,165000000,HÀ NỘI,CŨ,2013,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2013-4135001,price!!!
32652,FORD,RANGER,1200000000,,CŨ,2019,,,TỰ ĐỘNG,17000,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/90364988.htm,price!!!
32656,MITSUBISHI,OUTLANDER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/88230394.htm,price!!!
32660,TOYOTA,INNOVA,730000000,,CŨ,2018,,,TỰ ĐỘNG,75,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/90355165.htm,price!!!
32686,MAZDA,3,398000000,LÂM ĐỒNG,CŨ,2018,-,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-mazda-3-1.5-at-2018-4134762,price!!!
32693,TOYOTA,WIGO,235000000,HẢI PHÒNG,CŨ,2018,MÀU KHÁC,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-wigo-1.2g-mt-2018-4134940,price!!!
32701,FORD,EVEREST,1399000000,,MỚI,2020,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-cao-lanh-dong-thap/90352359.htm,price!!!
32711,KIA,MORNING,115000000,,CŨ,2011,,,SỐ SÀN,1111,https://xe.chotot.com/mua-ban-oto-huyen-gia-binh-bac-ninh/90352519.htm,price!!!
32713,KIA,MORNING,343000000,,CŨ,2017,,,TỰ ĐỘNG,37943,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/88869045.htm,price!!!
32717,FORD,RANGER,1209000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-2613860,price!!!
32719,CHEVROLET,TRAILBLAZER,585000000,NGHỆ AN,CŨ,2018,NÂU,ĐỎ,TỰ ĐỘNG,170000,https://bonbanh.com/xe-chevrolet-trailblazer-lt-2.5l-vgt-4x2-at-2018-4133977,price!!!
32733,KIA,SORENTO,999000000,BẮC NINH,MỚI,2021,-,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-deluxe-2.2-at-2021-4080961,price!!!
32753,NISSAN,SUNNY,182000000,ĐĂK LĂK,CŨ,2013,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-nissan-sunny-1.5mt-2013-4135013,price!!!
32754,FORD,RANGER,650000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-1993097,price!!!
32758,KIA,MORNING,140000000,HÀ NỘI,CŨ,2010,ĐỎ,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-van-1.0-at-2010-4134961,price!!!
32761,CHEVROLET,VIVANT,125000000,ĐĂK LĂK,CŨ,2008,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-vivant-se-2008-4135018,price!!!
32770,TOYOTA,INNOVA,150000000,HÀ NỘI,CŨ,2007,GHI,BẠC,SỐ TAY,460000,https://bonbanh.com/xe-toyota-innova-2.0mt-2007-4134737,price!!!
32783,KIA,RIO,318000000,BÌNH PHƯỚC,CŨ,2016,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-rio-1.4-mt-2016-4134781,price!!!
32796,MITSUBISHI,XPANDER,438000000,,CŨ,2019,,,SỐ SÀN,39000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90336050.htm,price!!!
32816,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,-,NÂU,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4062095,price!!!
32830,HYUNDAI,AVANTE,435000000,,CŨ,2011,,,TỰ ĐỘNG,66264,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90114999.htm,price!!!
32836,TOYOTA,VIOS,300000000,,CŨ,2009,,,TỰ ĐỘNG,110000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/89891384.htm,price!!!
32851,LEXUS,RX,2320000000,HÀ NỘI,CŨ,2020,NÂU,ĐEN,TỰ ĐỘNG,120000,https://bonbanh.com/xe-lexus-rx-300-2020-4134868,price!!!
32856,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3877470,price!!!
32858,TOYOTA,CAMRY,820000000,THÁI NGUYÊN,CŨ,2019,MÀU KHÁC,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-2.0e-2019-4134907,price!!!
32862,FORD,RANGER,635000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3713928,price!!!
32870,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3904017,price!!!
32873,TOYOTA,ZACE,245000000,HÀ NỘI,CŨ,2005,NHIỀU MÀU,CÁT,SỐ TAY,2000,https://bonbanh.com/xe-toyota-zace-surf-2005-4134895,price!!!
32875,TOYOTA,INNOVA,435000000,,CŨ,2019,,,SỐ SÀN,73600,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90354079.htm,price!!!
32876,KIA,CARENS,260000000,,CŨ,2016,,,SỐ SÀN,216000,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90354271.htm,price!!!
32880,TOYOTA,INNOVA,665000000,,CŨ,2017,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/90230582.htm,price!!!
32881,TOYOTA,VIOS,292000000,,CŨ,2016,,,SỐ SÀN,60000,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/89994335.htm,price!!!
32898,MERCEDES BENZ,MB,52000000,HÀ NỘI,CŨ,2002,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mercedes_benz-mb-140d-2002-4091859,price!!!
32905,HYUNDAI,GRAND I10,375000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/61828217.htm,price!!!
32907,MITSUBISHI,PAJERO,380000000,,CŨ,2001,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89692581.htm,price!!!
32910,KIA,MORNING,422000000,,CŨ,2020,,,TỰ ĐỘNG,7000,https://xe.chotot.com/mua-ban-oto-quan-thot-not-can-tho/90355850.htm,price!!!
32920,MERCEDES BENZ,C CLASS,105000000,HÀ NỘI,CŨ,2001,GHI,VÀNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-c_class-c200-kompressor-at-2001-4134986,price!!!
32928,TOYOTA,COROLLA,185000000,HÀ NỘI,CŨ,1998,NHIỀU MÀU,XÁM,SỐ TAY,210000,https://bonbanh.com/xe-toyota-corolla-gli-1.6-mt-1998-4134988,price!!!
32930,FORD,RANGER,630000000,TÂY NINH,MỚI,2021,MÀU KHÁC,XANH,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4063706,price!!!
32940,KIA,MORNING,140000000,HẢI DƯƠNG,CŨ,2012,MÀU KHÁC,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-mt-2012-4118995,price!!!
32941,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4062112,price!!!
32942,TOYOTA,VIOS,448000000,BẮC GIANG,MỚI,2021,ĐEN,CÁT,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2021-3641012,price!!!
32948,MAZDA,626,95000000,,CŨ,2001,,,SỐ SÀN,9999,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/90354987.htm,price!!!
32952,MERCEDES BENZ,C CLASS,1360000000,,CŨ,2017,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89544238.htm,price!!!
32957,TOYOTA,CAMRY,55000000,,CŨ,1989,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90356446.htm,price!!!
32958,ISUZU,FVR,5000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90356325.htm,price!!!
32973,KIA,MORNING,142000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/90356629.htm,price!!!
32985,MERCEDES BENZ,GLB,2690000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/90323923.htm,price!!!
32988,HYUNDAI,GRAND I10,280000000,,CŨ,2019,,,SỐ SÀN,55555,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90327532.htm,price!!!
32995,LEXUS,RX,3180000000,,MỚI,2019,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/67065446.htm,price!!!
33000,MERCEDES BENZ,C CLASS,1330000000,,CŨ,2017,,,TỰ ĐỘNG,45000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/84155913.htm,price!!!
33006,KIA,SORENTO,660,,CŨ,2018,,,TỰ ĐỘNG,40000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90355599.htm,price!!!
33010,MERCEDES BENZ,C CLASS,1360000000,,CŨ,2017,,,TỰ ĐỘNG,31000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89545040.htm,price!!!
33011,MITSUBISHI,ZINGER,182000000,,CŨ,2008,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90355758.htm,price!!!
